X1	X2	X3	X4
1.18280294020482	0.937872763419483	0.966460444245008	1.23850640883032
1.17501737694087	0.938798011928429	0.969009849674669	1.24033090613502
1.17465533531549	0.946467395626242	0.970774063271259	1.23954985881749
1.17368906508094	0.939953876739563	0.970565066188019	1.23960544194404
1.17114496200859	0.927967793240557	0.971264886695086	1.23970165140755
1.17380512058143	0.925985288270378	0.969868992595917	1.24030142038162
1.17901480013214	0.925768787276342	0.967898923042405	1.23940135192949
1.18287766765775	0.917168588469185	0.965861296836437	1.2425248224523
1.18499573835481	0.924323856858847	0.96662131478573	1.24261541028493
1.18675812417437	0.923512922465209	0.965523244334754	1.24297751347651
1.18436842800528	0.923455467196819	0.96741447161768	1.24459227346624
1.18295832232497	0.919976739562624	0.966239084586044	1.24503737486096
1.18307285336856	0.927111530815109	0.966625661731718	1.24237373149653
1.18427945838838	0.941254473161034	0.965651278600269	1.24238995465047
1.18201198811096	0.935428031809145	0.966034320323015	1.24242194746299
1.18412889696169	0.93345268389662	0.961441969493046	1.24403892359031
1.18179950462351	0.939888469184891	0.957028443248093	1.24312876700608
1.18191142668428	0.93736083499006	0.954821220278152	1.24249488320356
1.18508391677675	0.919591252485089	0.956094055630327	1.24209347993497
1.1842142998679	0.922313717693837	0.957839255271422	1.2433711132027
1.18952404227213	0.926501590457256	0.959866778824585	1.24067531445196
1.18988282694848	0.918508946322068	0.961125100942127	1.24111458885942
1.18506941875826	0.910845328031809	0.958809755550572	1.24082072388124
1.18217394319683	0.913999403578529	0.958557098004037	1.24092320527081
1.18410488771466	0.915327236580517	0.956365844359722	1.24204943954822
1.18030881770145	0.905839562624254	0.95663195783808	1.24391029348849
1.18074749009247	0.913119483101392	0.957323256335501	1.24215180114657
1.18080059445178	0.918289662027833	0.957037631755999	1.24223817061692
1.17864464993395	0.916055268389662	0.955401323166629	1.24293503037563
1.18208500660502	0.913063419483101	0.955142229199372	1.24272516471293
1.18461109276989	0.913797216699801	0.956413523211482	1.24354256502396
1.18841845493562	0.915219880715706	0.956284413545638	1.24697203114305
1.18799897655992	0.916598807157058	0.95496197309417	1.2479112936345
1.18721376691978	0.91706282306163	0.958144058295964	1.24722120978782
1.1846059425553	0.926493638170974	0.955986793721973	1.2463135523614
1.18364186200066	0.934044135188867	0.955044900246582	1.24668236652977
1.18557930009904	0.930000994035785	0.954550750952701	1.24554250513347
1.18541475734566	0.938384095427435	0.952198901591571	1.24462918377823
1.18669686365137	0.943146123260437	0.94870537995965	1.24419045174538
1.18800891383295	0.941362027833002	0.946403160726295	1.24722135523614
1.19042324199406	0.941885089463221	0.943362340282448	1.24953411190965
1.19092310993727	0.942436580516899	0.942184129119032	1.24971851471595
1.19095889732585	0.950180914512922	0.941124680564896	1.25145733230664
1.19082198745461	0.937585685884692	0.93885093028469	1.25258684976044
1.18762443050512	0.931554473161034	0.935872494956288	1.25213009069131
1.18323275008254	0.926555268389662	0.933330082941045	1.25142949178645
1.17910785737867	0.927088667992048	0.930951266532168	1.25207929500342
1.1777339385936	0.910517892644135	0.933969513561982	1.25355070157426
1.17916338725652	0.907764015904573	0.933341044608832	1.25497912388775
1.17624608781776	0.902488866799205	0.933958103564223	1.25306417693361
1.17563585341697	0.903373359840954	0.934694485541358	1.25409192334018
1.1782160779135	0.898564612326044	0.935680206231787	1.2537901779603
1.18149702872235	0.898348508946322	0.936353284017037	1.25365904346338
1.17986794321558	0.894997614314115	0.935840282447882	1.2531499486653
1.17892383624959	0.894452087475149	0.935524097735934	1.25391552874743
1.17676170353252	0.890695626242545	0.937356006275213	1.25467118412047
1.17306787718719	0.888330616302187	0.936824473330345	1.25395860711841
1.17082344007923	0.88811550695825	0.934926826535186	1.25189818617385
1.17512958071971	0.887613916500994	0.934943030031376	1.25122742128679
1.17895028062067	0.884006560636183	0.935625392200807	1.25173792778919
1.17912053482998	0.888556660039761	0.934049955177051	1.2494201659822
1.17949557609772	0.893880119284294	0.937984199910354	1.25112230492813
1.17633737206999	0.894255864811133	0.941497153742716	1.25034580374711
1.17354308352592	0.892718091451292	0.941644329896907	1.2487168106767
1.17190610762628	0.891478131212724	0.943158426714478	1.2445588587561
1.16893152855728	0.885986878727634	0.942950268937696	1.24573371545898
1.16752390227798	0.877119284294235	0.93853034513671	1.24414417828728
1.17387748431826	0.867768588469185	0.934950874047512	1.24390799041834
1.17203568834599	0.872119681908549	0.935011205737338	1.24436368380529
1.17037520633873	0.873394831013916	0.930794531600179	1.24617972452733
1.16949930670188	0.863520477137177	0.929915060510982	1.24521073658996
1.16979369428854	0.861209741550696	0.930185387718512	1.24503746257165
1.16510346649059	0.859101789264413	0.934044307485433	1.24559763880571
1.16691957741829	0.856802982107356	0.93409204392649	1.24731462058345
1.1698898646418	0.856151689860835	0.933958516360377	1.24813951578407
1.16764668207329	0.857174155069582	0.931728171223666	1.2493851398751
1.16684532849125	0.854320079522863	0.929418960107575	1.25176000513303
1.16715107296137	0.863897813121272	0.927319184222322	1.25360821284969
1.16655311984153	0.864681312127237	0.924024002689377	1.25503208144409
1.16783123142951	0.875934393638171	0.922626871358135	1.25603870305415
1.17409267084846	0.884159045725646	0.921406880322725	1.25549642398837
1.175776262793	0.885093439363817	0.921219161810847	1.25485101377363
1.1756915153516	0.874582703777336	0.919844397131331	1.25532850543246
1.17584585671839	0.868749701789264	0.919246593455849	1.25504505945761
1.17382525586002	0.850867793240557	0.917539130434783	1.2548637522457
1.17203598547375	0.84419324055666	0.915356588973554	1.25683091795705
1.17270221195114	0.840848906560636	0.910544397131331	1.25658022927539
1.17212776493892	0.8375337972167	0.90251692066338	1.2562073060142
1.17337728623308	0.845164811133201	0.896593412502801	1.25823056719993
1.17581842192143	0.841831411530815	0.893033004705355	1.25743740268629
1.17996213271707	0.829318290258449	0.888766211068788	1.25890308837368
1.18112304390888	0.827609940357853	0.881618306072149	1.26086443664984
1.17974569164741	0.833944532803181	0.875636791395922	1.26349772435623
1.17969072301089	0.829891650099404	0.868213264620211	1.26470259218068
1.18021257840872	0.820448906560636	0.861254021958324	1.26942355205749
1.18447273027402	0.81454254473161	0.856173089849877	1.27391797416374
1.18148398811489	0.809190457256461	0.848996459780417	1.27901009496107
1.1862643776824	0.798611133200795	0.841473045036971	1.28214418684233
1.18775288874216	0.789706163021869	0.837758436029577	1.28721592950637
1.19146180257511	0.788780318091451	0.832094713261649	1.29417886902216
1.18789623638164	0.786630815109344	0.820188261648745	1.29975762059528
1.18841254539452	0.790223061630219	0.812409274193548	1.30522334929867
1.18896279300099	0.790208747514911	0.804362029569892	1.30727529079713
