gene	Expression	Type	Domain
ENSG000000706011	-2.6019165855202	ESCC_Tumor	sharedPMDs
ENSG000001646751	-2.62310580710988	ESCC_Tumor	sharedPMDs
ENSG000001646921	7.11969621680311	ESCC_Tumor	sharedPMDs
ENSG000002424771	0.225526938237732	ESCC_Tumor	sharedPMDs
ENSG000002591521	-3.03029101127834	ESCC_Tumor	sharedPMDs
ENSG000002534341	-3.16222749472142	ESCC_Tumor	sharedPMDs
ENSG000001091821	-0.112298836300403	ESCC_Tumor	sharedPMDs
ENSG000002765971	-2.91072919027487	ESCC_Tumor	sharedPMDs
ENSG000002247021	-3.2871527163794	ESCC_Tumor	sharedPMDs
ENSG000002373881	-3.29749534023918	ESCC_Tumor	sharedPMDs
ENSG000002542551	-3.25989384939641	ESCC_Tumor	sharedPMDs
ENSG000002538801	-3.00157349259354	ESCC_Tumor	sharedPMDs
ENSG000002617811	-3.262497900806	ESCC_Tumor	sharedPMDs
ENSG000002271601	-2.85561844840768	ESCC_Tumor	sharedPMDs
ENSG000002117101	-1.91054409381604	ESCC_Tumor	sharedPMDs
ENSG000002418841	-3.0565485953253	ESCC_Tumor	sharedPMDs
ENSG000002773151	-3.30496956718857	ESCC_Tumor	sharedPMDs
ENSG000002566991	-3.27589592131435	ESCC_Tumor	sharedPMDs
ENSG000002698261	-3.10884016736773	ESCC_Tumor	sharedPMDs
ENSG000002543761	-3.20389496350428	ESCC_Tumor	sharedPMDs
ENSG000002539341	-3.02970898553277	ESCC_Tumor	sharedPMDs
ENSG000002380011	-3.12777843071887	ESCC_Tumor	sharedPMDs
ENSG000002276111	-3.17159743388895	ESCC_Tumor	sharedPMDs
ENSG000002694831	-2.11465253772348	ESCC_Tumor	sharedPMDs
ENSG000002215631	-3.0269767885178	ESCC_Tumor	sharedPMDs
ENSG000002550471	-3.26170527494109	ESCC_Tumor	sharedPMDs
ENSG000002640401	-3.24501163860852	ESCC_Tumor	sharedPMDs
ENSG000001678501	-1.00936606558844	ESCC_Tumor	sharedPMDs
ENSG000002500741	-3.30778659850697	ESCC_Tumor	sharedPMDs
ENSG000001234531	-1.27063228125851	ESCC_Tumor	sharedPMDs
ENSG000002801651	-3.15347410107934	ESCC_Tumor	sharedPMDs
ENSG000002795791	-2.80567534713311	ESCC_Tumor	sharedPMDs
ENSG000002804461	-3.28825305873152	ESCC_Tumor	sharedPMDs
ENSG000002255371	-3.21103529038863	ESCC_Tumor	sharedPMDs
ENSG000001823651	-3.17759544637306	ESCC_Tumor	sharedPMDs
ENSG000002486871	-3.22132851870309	ESCC_Tumor	sharedPMDs
ENSG000002187541	-2.52017783303644	ESCC_Tumor	sharedPMDs
ENSG000002124281	-3.32192809488736	ESCC_Tumor	sharedPMDs
ENSG000002116331	-2.45721396920736	ESCC_Tumor	sharedPMDs
ENSG000002621061	-3.21598047775226	ESCC_Tumor	sharedPMDs
ENSG000002724361	-3.1174641703502	ESCC_Tumor	sharedPMDs
ENSG000002216501	-3.2683366960549	ESCC_Tumor	sharedPMDs
ENSG000002013611	-3.05992097516859	ESCC_Tumor	sharedPMDs
ENSG000001086911	2.8172752916355	ESCC_Tumor	sharedPMDs
ENSG000002774901	-3.2598780693611	ESCC_Tumor	sharedPMDs
ENSG000002411341	-2.96685026299131	ESCC_Tumor	sharedPMDs
ENSG000002154181	-3.15261537925507	ESCC_Tumor	sharedPMDs
ENSG000002791801	-3.06207561534284	ESCC_Tumor	sharedPMDs
ENSG000002406391	-3.23472199701586	ESCC_Tumor	sharedPMDs
ENSG000002810081	-2.0735145865704	ESCC_Tumor	sharedPMDs
ENSG000002540551	-3.11558999415309	ESCC_Tumor	sharedPMDs
ENSG000002592831	-2.60409492593411	ESCC_Tumor	sharedPMDs
ENSG000002549261	-3.27845548746722	ESCC_Tumor	sharedPMDs
ENSG000002687111	-3.12491417625611	ESCC_Tumor	sharedPMDs
ENSG000002800491	-3.13126015989483	ESCC_Tumor	sharedPMDs
ENSG000002260131	-3.24913976271087	ESCC_Tumor	sharedPMDs
ENSG000002540411	-3.11121871610936	ESCC_Tumor	sharedPMDs
ENSG000002704721	-1.48233635287157	ESCC_Tumor	sharedPMDs
ENSG000002334991	-3.2886729810464	ESCC_Tumor	sharedPMDs
ENSG000002043611	-2.73440674279726	ESCC_Tumor	sharedPMDs
ENSG000002597611	-3.04319129666756	ESCC_Tumor	sharedPMDs
ENSG000002587721	-3.13899892645274	ESCC_Tumor	sharedPMDs
ENSG000002269951	-3.16857301436438	ESCC_Tumor	sharedPMDs
ENSG000002650611	-3.32192809488736	ESCC_Tumor	sharedPMDs
ENSG000002218361	-3.2360025414988	ESCC_Tumor	sharedPMDs
ENSG000000708861	-2.79523337091906	ESCC_Tumor	sharedPMDs
ENSG000001998331	-3.30178211373636	ESCC_Tumor	sharedPMDs
ENSG000001697601	-2.15262095217227	ESCC_Tumor	sharedPMDs
ENSG000002347821	2.5494556690572	ESCC_Tumor	sharedPMDs
ENSG000002406221	-1.57931398502512	ESCC_Tumor	sharedPMDs
ENSG000002309651	-2.40533430653694	ESCC_Tumor	sharedPMDs
ENSG000002767821	-3.2251277785482	ESCC_Tumor	sharedPMDs
ENSG000001530021	-3.04657738175238	ESCC_Tumor	sharedPMDs
ENSG000002575221	-3.17662008076352	ESCC_Tumor	sharedPMDs
ENSG000001999211	-3.32192809488736	ESCC_Tumor	sharedPMDs
ENSG000002244981	-3.29147935835059	ESCC_Tumor	sharedPMDs
ENSG000001995231	-1.93674063020835	ESCC_Tumor	sharedPMDs
ENSG000002371211	-3.16987668997214	ESCC_Tumor	sharedPMDs
ENSG000002789741	0.837917583363611	ESCC_Tumor	sharedPMDs
ENSG000001892381	-2.48309554578826	ESCC_Tumor	sharedPMDs
ENSG000002317001	-2.50205437196197	ESCC_Tumor	sharedPMDs
ENSG000001989631	-2.21427213124075	ESCC_Tumor	sharedPMDs
ENSG000001202111	-3.02654758130124	ESCC_Tumor	sharedPMDs
ENSG000002671071	-0.640768318914705	ESCC_Tumor	sharedPMDs
ENSG000002428631	-3.04742180072522	ESCC_Tumor	sharedPMDs
ENSG000002322161	0.402540325914543	ESCC_Tumor	sharedPMDs
ENSG000002573251	-3.15273937328537	ESCC_Tumor	sharedPMDs
ENSG000002355711	-2.92809336025498	ESCC_Tumor	sharedPMDs
ENSG000001812911	-2.56460040796577	ESCC_Tumor	sharedPMDs
ENSG000002266161	-3.25046601768251	ESCC_Tumor	sharedPMDs
ENSG000002441691	-3.25023109922921	ESCC_Tumor	sharedPMDs
ENSG000002510051	-2.86710263316092	ESCC_Tumor	sharedPMDs
ENSG000002538131	-3.01561318347361	ESCC_Tumor	sharedPMDs
ENSG000002528861	-3.08379388351572	ESCC_Tumor	sharedPMDs
ENSG000002502571	-3.28850910794799	ESCC_Tumor	sharedPMDs
ENSG000002421451	-3.24931974439279	ESCC_Tumor	sharedPMDs
ENSG000002591171	-3.17648273206739	ESCC_Tumor	sharedPMDs
ENSG000002606101	-3.18492180364566	ESCC_Tumor	sharedPMDs
ENSG000002513391	-3.21609706659572	ESCC_Tumor	sharedPMDs
ENSG000002492261	-3.21265290001762	ESCC_Tumor	sharedPMDs
ENSG000002272701	-2.67009506595427	ESCC_Tumor	sharedPMDs
ENSG000002004861	-3.27075995736742	ESCC_Tumor	sharedPMDs
ENSG000002504311	-3.1783911670517	ESCC_Tumor	sharedPMDs
ENSG000002801341	-3.1477720391332	ESCC_Tumor	sharedPMDs
ENSG000002791921	-1.59240411028526	ESCC_Tumor	sharedPMDs
ENSG000001813251	-3.25821022989132	ESCC_Tumor	sharedPMDs
ENSG000002441551	-2.85204903818884	ESCC_Tumor	sharedPMDs
ENSG000002299781	-3.31139221844436	ESCC_Tumor	sharedPMDs
ENSG000002341561	-2.80836879955516	ESCC_Tumor	sharedPMDs
ENSG000002797731	-3.30768988527609	ESCC_Tumor	sharedPMDs
ENSG000002526261	-2.98561402534927	ESCC_Tumor	sharedPMDs
ENSG000002704751	-3.16961810644537	ESCC_Tumor	sharedPMDs
ENSG000002460841	-3.05281847412914	ESCC_Tumor	sharedPMDs
ENSG000002261011	-3.01833914010669	ESCC_Tumor	sharedPMDs
ENSG000002598141	-3.19303399887905	ESCC_Tumor	sharedPMDs
ENSG000002793871	-3.27828404036016	ESCC_Tumor	sharedPMDs
ENSG000002519051	-3.16257501067458	ESCC_Tumor	sharedPMDs
ENSG000002013931	-3.28035253106223	ESCC_Tumor	sharedPMDs
ENSG000002745081	-3.02694639771626	ESCC_Tumor	sharedPMDs
ENSG000002369761	-0.802812595059368	ESCC_Tumor	sharedPMDs
ENSG000002375141	-2.57699513305635	ESCC_Tumor	sharedPMDs
ENSG000002539791	-3.03034139638507	ESCC_Tumor	sharedPMDs
ENSG000002286361	-2.80826747281306	ESCC_Tumor	sharedPMDs
ENSG000001558161	-2.7316931087833	ESCC_Tumor	sharedPMDs
ENSG000002278541	0.337521175806652	ESCC_Tumor	sharedPMDs
ENSG000001816161	-3.09885648197729	ESCC_Tumor	sharedPMDs
ENSG000002482281	-3.15219373387166	ESCC_Tumor	sharedPMDs
ENSG000002253521	-3.12252790966199	ESCC_Tumor	sharedPMDs
ENSG000002485391	-3.02980500843949	ESCC_Tumor	sharedPMDs
ENSG000002368411	-2.37854993557158	ESCC_Tumor	sharedPMDs
ENSG000002289591	-3.0860455366274	ESCC_Tumor	sharedPMDs
ENSG000002238121	-1.59031501172192	ESCC_Tumor	sharedPMDs
ENSG000002547751	-3.19544398385588	ESCC_Tumor	sharedPMDs
ENSG000001870371	-1.94122794229583	ESCC_Tumor	sharedPMDs
ENSG000002139791	-1.17810278690358	ESCC_Tumor	sharedPMDs
ENSG000002694581	-2.94070269608719	ESCC_Tumor	sharedPMDs
ENSG000002436611	-3.02792109642881	ESCC_Tumor	sharedPMDs
ENSG000002266941	-3.13561624396769	ESCC_Tumor	sharedPMDs
ENSG000002018101	-3.22829034613963	ESCC_Tumor	sharedPMDs
ENSG000002540361	-2.56288640618185	ESCC_Tumor	sharedPMDs
ENSG000002534161	-3.07755394411537	ESCC_Tumor	sharedPMDs
ENSG000002601871	-3.1532079736362	ESCC_Tumor	sharedPMDs
ENSG000002351221	-3.23517045499465	ESCC_Tumor	sharedPMDs
ENSG000001326931	-3.10697498288674	ESCC_Tumor	sharedPMDs
ENSG000002369781	-3.22397715456672	ESCC_Tumor	sharedPMDs
ENSG000002481271	-3.24728751746601	ESCC_Tumor	sharedPMDs
ENSG000002563211	-2.99196198914318	ESCC_Tumor	sharedPMDs
ENSG000002792761	-3.23103189839839	ESCC_Tumor	sharedPMDs
ENSG000002569511	-2.96455687642926	ESCC_Tumor	sharedPMDs
ENSG000002761411	-1.5087014132519	ESCC_Tumor	sharedPMDs
ENSG000002361721	-3.24084598964473	ESCC_Tumor	sharedPMDs
ENSG000002520761	-3.09754920481577	ESCC_Tumor	sharedPMDs
ENSG000002553601	-3.30724923729361	ESCC_Tumor	sharedPMDs
ENSG000002364011	-3.28095194443534	ESCC_Tumor	sharedPMDs
ENSG000000407311	-2.99436721668037	ESCC_Tumor	sharedPMDs
ENSG000002345751	-3.01533548813901	ESCC_Tumor	sharedPMDs
ENSG000002552651	-3.04141079081086	ESCC_Tumor	sharedPMDs
ENSG000002790911	-3.20962264473279	ESCC_Tumor	sharedPMDs
ENSG000002530061	-3.12742099515321	ESCC_Tumor	sharedPMDs
ENSG000002545321	-2.92486219263584	ESCC_Tumor	sharedPMDs
ENSG000002067771	-3.11139905271569	ESCC_Tumor	sharedPMDs
ENSG000002410951	-2.18606541875312	ESCC_Tumor	sharedPMDs
ENSG000002555501	-3.20936237142641	ESCC_Tumor	sharedPMDs
ENSG000002587191	-3.24362304758036	ESCC_Tumor	sharedPMDs
ENSG000002550391	-3.22203225688322	ESCC_Tumor	sharedPMDs
ENSG000002348951	-3.2276456345102	ESCC_Tumor	sharedPMDs
ENSG000001714591	-3.2056420329125	ESCC_Tumor	sharedPMDs
ENSG000001826981	-3.10389033568636	ESCC_Tumor	sharedPMDs
ENSG000001977941	-2.74826114743845	ESCC_Tumor	sharedPMDs
ENSG000002498421	-2.21699707072262	ESCC_Tumor	sharedPMDs
ENSG000002792701	-3.32192809488736	ESCC_Tumor	sharedPMDs
ENSG000002554021	-3.32192809488736	ESCC_Tumor	sharedPMDs
ENSG000002265411	-3.27375879593925	ESCC_Tumor	sharedPMDs
ENSG000002078021	-2.39972325671717	ESCC_Tumor	sharedPMDs
ENSG000002661331	-3.10833103881827	ESCC_Tumor	sharedPMDs
ENSG000001853901	-2.99306984151206	ESCC_Tumor	sharedPMDs
ENSG000002235641	-2.52537624481442	ESCC_Tumor	sharedPMDs
ENSG000001849991	-3.04408096981117	ESCC_Tumor	sharedPMDs
ENSG000002337201	-3.15150159484503	ESCC_Tumor	sharedPMDs
ENSG000002232581	-3.24932583036871	ESCC_Tumor	sharedPMDs
ENSG000002530381	-3.24283150318203	ESCC_Tumor	sharedPMDs
ENSG000002078131	-3.04022760584678	ESCC_Tumor	sharedPMDs
ENSG000002004431	-3.01864069184801	ESCC_Tumor	sharedPMDs
ENSG000002509211	-3.07181906064757	ESCC_Tumor	sharedPMDs
ENSG000001790021	-3.26219784071496	ESCC_Tumor	sharedPMDs
ENSG000002245681	-2.81901240890441	ESCC_Tumor	sharedPMDs
ENSG000002236051	-3.25987942753186	ESCC_Tumor	sharedPMDs
ENSG000002254781	-3.08911813233013	ESCC_Tumor	sharedPMDs
ENSG000001678511	0.219332045778913	ESCC_Tumor	sharedPMDs
ENSG000002591691	-2.37958138533154	ESCC_Tumor	sharedPMDs
ENSG000001769221	-3.28331246248015	ESCC_Tumor	sharedPMDs
ENSG000002223431	-3.24724066837793	ESCC_Tumor	sharedPMDs
ENSG000002116881	-2.7556267488763	ESCC_Tumor	sharedPMDs
ENSG000002119561	2.73214738010066	ESCC_Tumor	sharedPMDs
ENSG000002646981	-3.26296008186601	ESCC_Tumor	sharedPMDs
ENSG000002800981	-3.26668842292717	ESCC_Tumor	sharedPMDs
ENSG000002491911	-3.1588446003428	ESCC_Tumor	sharedPMDs
ENSG000002539061	-3.26193176866457	ESCC_Tumor	sharedPMDs
ENSG000002277891	-3.24351887876809	ESCC_Tumor	sharedPMDs
ENSG000001408731	-2.07157096114985	ESCC_Tumor	sharedPMDs
ENSG000002341251	-2.80408517074815	ESCC_Tumor	sharedPMDs
ENSG000002351581	-3.1255941757892	ESCC_Tumor	sharedPMDs
ENSG000002236911	-3.27690760320501	ESCC_Tumor	sharedPMDs
ENSG000002590391	-2.63198976480289	ESCC_Tumor	sharedPMDs
ENSG000001277801	-3.11747909328475	ESCC_Tumor	sharedPMDs
ENSG000002718601	-2.94570459655301	ESCC_Tumor	sharedPMDs
ENSG000002598411	-3.24689457730727	ESCC_Tumor	sharedPMDs
ENSG000002803141	-3.32192809488736	ESCC_Tumor	sharedPMDs
ENSG000002548011	-3.05465044045089	ESCC_Tumor	sharedPMDs
ENSG000002576031	-3.29674793463983	ESCC_Tumor	sharedPMDs
ENSG000002616201	-1.73189900794605	ESCC_Tumor	sharedPMDs
ENSG000001967781	-3.24875559803511	ESCC_Tumor	sharedPMDs
ENSG000002791251	-3.27183822216089	ESCC_Tumor	sharedPMDs
ENSG000002422211	-3.05844367263167	ESCC_Tumor	sharedPMDs
ENSG000002509101	-3.07622893508972	ESCC_Tumor	sharedPMDs
ENSG000002621351	-3.00348474110892	ESCC_Tumor	sharedPMDs
ENSG000002006321	-3.23531334149174	ESCC_Tumor	sharedPMDs
ENSG000002313041	-3.16626277639484	ESCC_Tumor	sharedPMDs
ENSG000002017271	-3.14265969332063	ESCC_Tumor	sharedPMDs
ENSG000002721131	-3.14840425112498	ESCC_Tumor	sharedPMDs
ENSG000002356431	-3.0364311710691	ESCC_Tumor	sharedPMDs
ENSG000002008491	-3.21414348292037	ESCC_Tumor	sharedPMDs
ENSG000002343591	-3.24322291882915	ESCC_Tumor	sharedPMDs
ENSG000002572281	-3.13404071141689	ESCC_Tumor	sharedPMDs
ENSG000002501251	-3.22321950109358	ESCC_Tumor	sharedPMDs
ENSG000002635081	-2.94299791108784	ESCC_Tumor	sharedPMDs
ENSG000002365161	-1.71027002892925	ESCC_Tumor	sharedPMDs
ENSG000002272751	-3.25494625560274	ESCC_Tumor	sharedPMDs
ENSG000002325121	-3.24274089734313	ESCC_Tumor	sharedPMDs
ENSG000002342271	-3.22689549772407	ESCC_Tumor	sharedPMDs
ENSG000002539981	-0.822791416159817	ESCC_Tumor	sharedPMDs
ENSG000002588691	-3.21570494825041	ESCC_Tumor	sharedPMDs
ENSG000002496581	-3.12559337062667	ESCC_Tumor	sharedPMDs
ENSG000002531241	-3.15032532867767	ESCC_Tumor	sharedPMDs
ENSG000002690671	-2.76285225344552	ESCC_Tumor	sharedPMDs
ENSG000002533401	-3.03496559281327	ESCC_Tumor	sharedPMDs
ENSG000002602011	-3.29023479422078	ESCC_Tumor	sharedPMDs
ENSG000002142651	-3.30921500262909	ESCC_Tumor	sharedPMDs
ENSG000002312531	-3.06802993822895	ESCC_Tumor	sharedPMDs
ENSG000001858231	-3.25331386129781	ESCC_Tumor	sharedPMDs
ENSG000002365961	-3.17660887572083	ESCC_Tumor	sharedPMDs
ENSG000002658891	-3.32192809488736	ESCC_Tumor	sharedPMDs
ENSG000002324161	-3.1496669535788	ESCC_Tumor	sharedPMDs
ENSG000002399671	-3.14558111537121	ESCC_Tumor	sharedPMDs
ENSG000002267081	-2.98016271568567	ESCC_Tumor	sharedPMDs
ENSG000001813741	0.330732136132892	ESCC_Tumor	sharedPMDs
ENSG000002181731	-3.24350635643848	ESCC_Tumor	sharedPMDs
ENSG000002490711	-3.25370380560638	ESCC_Tumor	sharedPMDs
ENSG000002705091	-3.27254432099073	ESCC_Tumor	sharedPMDs
ENSG000002706341	-3.16216074270705	ESCC_Tumor	sharedPMDs
ENSG000002740791	-3.01442562143289	ESCC_Tumor	sharedPMDs
ENSG000002014231	-3.16564776842289	ESCC_Tumor	sharedPMDs
ENSG000002719451	-3.28060469548222	ESCC_Tumor	sharedPMDs
ENSG000002638851	-3.20348819786074	ESCC_Tumor	sharedPMDs
ENSG000001835801	0.836615579836343	ESCC_Tumor	sharedPMDs
ENSG000002442221	-3.23276172223272	ESCC_Tumor	sharedPMDs
ENSG000002553331	-3.30140049669156	ESCC_Tumor	sharedPMDs
ENSG000002260491	-1.73141090557871	ESCC_Tumor	sharedPMDs
ENSG000002417551	2.29090722153168	ESCC_Tumor	sharedPMDs
ENSG000002247231	-3.03576675113797	ESCC_Tumor	sharedPMDs
ENSG000002508271	-3.00126591737205	ESCC_Tumor	sharedPMDs
ENSG000002234171	-3.31364571627473	ESCC_Tumor	sharedPMDs
ENSG000002442191	-1.74322056562345	ESCC_Tumor	sharedPMDs
ENSG000001775861	-3.30882973204474	ESCC_Tumor	sharedPMDs
ENSG000001630981	-3.20010076518763	ESCC_Tumor	sharedPMDs
ENSG000002302461	-3.22469371674963	ESCC_Tumor	sharedPMDs
ENSG000002803591	-3.28291732660222	ESCC_Tumor	sharedPMDs
ENSG000001635861	-3.06035661735143	ESCC_Tumor	sharedPMDs
ENSG000002016131	-3.03724840995566	ESCC_Tumor	sharedPMDs
ENSG000002018941	-3.32192809488736	ESCC_Tumor	sharedPMDs
ENSG000000818421	-3.01313699942432	ESCC_Tumor	sharedPMDs
ENSG000002137271	-3.14047533630331	ESCC_Tumor	sharedPMDs
ENSG000002615021	-2.13850035861934	ESCC_Tumor	sharedPMDs
ENSG000002061071	-3.15354125715245	ESCC_Tumor	sharedPMDs
ENSG000002609031	-3.12531045517262	ESCC_Tumor	sharedPMDs
ENSG000002296261	-3.1934696350547	ESCC_Tumor	sharedPMDs
ENSG000002342731	-3.13518238053583	ESCC_Tumor	sharedPMDs
ENSG000002077431	-3.24487618641907	ESCC_Tumor	sharedPMDs
ENSG000002529361	-3.27061665593029	ESCC_Tumor	sharedPMDs
ENSG000002347791	-1.85719714101837	ESCC_Tumor	sharedPMDs
ENSG000002548031	-3.31507848433822	ESCC_Tumor	sharedPMDs
ENSG000002404861	-3.08705276162502	ESCC_Tumor	sharedPMDs
ENSG000002581731	-3.07799538080623	ESCC_Tumor	sharedPMDs
ENSG000001453621	-1.3783699325269	ESCC_Tumor	sharedPMDs
ENSG000002489391	-3.24125530257655	ESCC_Tumor	sharedPMDs
ENSG000002598101	-3.05716564271499	ESCC_Tumor	sharedPMDs
ENSG000002017901	-3.24476782079942	ESCC_Tumor	sharedPMDs
ENSG000002349181	-3.02510829579444	ESCC_Tumor	sharedPMDs
ENSG000002044601	-2.84915860753218	ESCC_Tumor	sharedPMDs
ENSG000002640021	-3.27406650458368	ESCC_Tumor	sharedPMDs
ENSG000002073161	-3.28883264350449	ESCC_Tumor	sharedPMDs
ENSG000001993781	-3.26006536551328	ESCC_Tumor	sharedPMDs
ENSG000002704471	-3.27765389272744	ESCC_Tumor	sharedPMDs
ENSG000001640891	-2.99199379088151	ESCC_Tumor	sharedPMDs
ENSG000002794031	-3.27381402125969	ESCC_Tumor	sharedPMDs
ENSG000002303011	-3.32192809488736	ESCC_Tumor	sharedPMDs
ENSG000002613641	-3.16473298091224	ESCC_Tumor	sharedPMDs
ENSG000001363521	-2.65471325695224	ESCC_Tumor	sharedPMDs
ENSG000002163651	-2.00281176590278	ESCC_Tumor	sharedPMDs
ENSG000002361761	-3.20950402680898	ESCC_Tumor	sharedPMDs
ENSG000002263921	-3.11477783456555	ESCC_Tumor	sharedPMDs
ENSG000002800781	-3.10625830072269	ESCC_Tumor	sharedPMDs
ENSG000002416681	-2.37446766152858	ESCC_Tumor	sharedPMDs
ENSG000002567061	-3.11807571787208	ESCC_Tumor	sharedPMDs
ENSG000002532871	-3.21558346496263	ESCC_Tumor	sharedPMDs
ENSG000002420191	-3.12626157213343	ESCC_Tumor	sharedPMDs
ENSG000002702751	-3.14920975119852	ESCC_Tumor	sharedPMDs
ENSG000002115961	-3.32192809488736	ESCC_Tumor	sharedPMDs
ENSG000002769531	-2.40065816401884	ESCC_Tumor	sharedPMDs
ENSG000001453091	-3.07986523704998	ESCC_Tumor	sharedPMDs
ENSG000002403201	-3.25156428973502	ESCC_Tumor	sharedPMDs
ENSG000001681261	-2.42668975880594	ESCC_Tumor	sharedPMDs
ENSG000002513831	-3.27726591167771	ESCC_Tumor	sharedPMDs
ENSG000002590411	-3.20771697978995	ESCC_Tumor	sharedPMDs
ENSG000002512921	-2.64298612445594	ESCC_Tumor	sharedPMDs
ENSG000002271021	-3.31298150461881	ESCC_Tumor	sharedPMDs
ENSG000000067881	-2.86041138770612	ESCC_Tumor	sharedPMDs
ENSG000002677681	-3.13164858327437	ESCC_Tumor	sharedPMDs
ENSG000002514491	-3.23863410018673	ESCC_Tumor	sharedPMDs
ENSG000002033351	-3.24949485594208	ESCC_Tumor	sharedPMDs
ENSG000002583751	-3.11464177814932	ESCC_Tumor	sharedPMDs
ENSG000002312221	-3.1084470733071	ESCC_Tumor	sharedPMDs
ENSG000002372561	-3.19043268543437	ESCC_Tumor	sharedPMDs
ENSG000001726801	-3.21793400870635	ESCC_Tumor	sharedPMDs
ENSG000001825661	-2.30533148452669	ESCC_Tumor	sharedPMDs
ENSG000002079871	-3.06945701536536	ESCC_Tumor	sharedPMDs
ENSG000002729751	-2.53497972652136	ESCC_Tumor	sharedPMDs
ENSG000002606611	-1.74403466238173	ESCC_Tumor	sharedPMDs
ENSG000002584021	-3.2368701311604	ESCC_Tumor	sharedPMDs
ENSG000002512641	-3.22500302988715	ESCC_Tumor	sharedPMDs
ENSG000002789011	-3.1875779967475	ESCC_Tumor	sharedPMDs
ENSG000002158871	-3.25646188788724	ESCC_Tumor	sharedPMDs
ENSG000002497521	-3.05563154962242	ESCC_Tumor	sharedPMDs
ENSG000002697861	-3.22800900641006	ESCC_Tumor	sharedPMDs
ENSG000002514311	-3.18028383856669	ESCC_Tumor	sharedPMDs
ENSG000002537231	-3.08502241722939	ESCC_Tumor	sharedPMDs
ENSG000002160991	-3.29341010203763	ESCC_Tumor	sharedPMDs
ENSG000002774481	-3.149008515449	ESCC_Tumor	sharedPMDs
ENSG000002016241	-3.26619111552401	ESCC_Tumor	sharedPMDs
ENSG000001861191	-3.30407859516401	ESCC_Tumor	sharedPMDs
ENSG000002591291	-1.89681017361648	ESCC_Tumor	sharedPMDs
ENSG000001642531	2.30842237530924	ESCC_Tumor	sharedPMDs
ENSG000002616141	0.206303994278211	ESCC_Tumor	sharedPMDs
ENSG000002790991	-3.07474685208998	ESCC_Tumor	sharedPMDs
ENSG000002201131	-2.29637681657263	ESCC_Tumor	sharedPMDs
ENSG000002070941	-3.12515165355043	ESCC_Tumor	sharedPMDs
ENSG000002358641	-3.24029890752994	ESCC_Tumor	sharedPMDs
ENSG000002704031	-3.25351064890458	ESCC_Tumor	sharedPMDs
ENSG000002225001	-3.18858960795727	ESCC_Tumor	sharedPMDs
ENSG000002371271	-3.17588978238423	ESCC_Tumor	sharedPMDs
ENSG000002147841	0.443635091237812	ESCC_Tumor	sharedPMDs
ENSG000002475161	0.924928325429281	ESCC_Tumor	sharedPMDs
ENSG000002441161	-1.06893343679707	ESCC_Tumor	sharedPMDs
ENSG000002537861	-3.28598043254601	ESCC_Tumor	sharedPMDs
ENSG000001786451	-3.23255428928047	ESCC_Tumor	sharedPMDs
ENSG000002595271	-3.07764340784276	ESCC_Tumor	sharedPMDs
ENSG000002295001	-2.91234694138255	ESCC_Tumor	sharedPMDs
ENSG000002523511	-3.00107377346686	ESCC_Tumor	sharedPMDs
ENSG000002652271	-3.21734408339738	ESCC_Tumor	sharedPMDs
ENSG000002704301	-3.25296680953234	ESCC_Tumor	sharedPMDs
ENSG000002713971	-3.16936511339495	ESCC_Tumor	sharedPMDs
ENSG000002273601	-3.1837282516757	ESCC_Tumor	sharedPMDs
ENSG000002801961	-3.18732550201271	ESCC_Tumor	sharedPMDs
ENSG000002074151	-2.99238158455638	ESCC_Tumor	sharedPMDs
ENSG000002590001	-3.11638391756262	ESCC_Tumor	sharedPMDs
ENSG000002750691	-3.32192809488736	ESCC_Tumor	sharedPMDs
ENSG000001597631	-2.71674513204113	ESCC_Tumor	sharedPMDs
ENSG000002595821	-3.20830477659055	ESCC_Tumor	sharedPMDs
ENSG000002742281	-3.32192809488736	ESCC_Tumor	sharedPMDs
ENSG000002671881	-3.31670505072624	ESCC_Tumor	sharedPMDs
ENSG000002231681	-3.27928971661432	ESCC_Tumor	sharedPMDs
ENSG000002155471	-3.2792770242402	ESCC_Tumor	sharedPMDs
ENSG000002795231	-3.2470628964588	ESCC_Tumor	sharedPMDs
ENSG000002611291	-3.30836984004783	ESCC_Tumor	sharedPMDs
ENSG000002298811	-3.28801774799388	ESCC_Tumor	sharedPMDs
ENSG000002755291	-0.924875666500299	ESCC_Tumor	sharedPMDs
ENSG000002514161	-3.01791297443658	ESCC_Tumor	sharedPMDs
ENSG000002650071	-2.96192884859294	ESCC_Tumor	sharedPMDs
ENSG000002519651	-3.06191006367464	ESCC_Tumor	sharedPMDs
ENSG000001807231	-3.24464111339031	ESCC_Tumor	sharedPMDs
ENSG000002117901	-2.06410130994871	ESCC_Tumor	sharedPMDs
ENSG000002665021	-3.30405674018984	ESCC_Tumor	sharedPMDs
ENSG000002409591	-3.18206669789839	ESCC_Tumor	sharedPMDs
ENSG000002613131	-2.98756549913761	ESCC_Tumor	sharedPMDs
ENSG000002329541	-3.09772053869969	ESCC_Tumor	sharedPMDs
ENSG000002705711	-2.22888868969704	ESCC_Tumor	sharedPMDs
ENSG000002663351	-3.14397131544588	ESCC_Tumor	sharedPMDs
ENSG000002742261	-3.30187325743109	ESCC_Tumor	sharedPMDs
ENSG000002000891	-3.26817407202078	ESCC_Tumor	sharedPMDs
