X1	X2	X3	X4
1.03647796498183	0.913141351888668	0.995435898586493	0.960616300162574
1.03571519656426	0.913466600397614	0.996014987659861	0.960955343544109
1.03634311199207	0.91937972166998	0.998600471168948	0.959693787969539
1.03599864552362	0.915786282306163	0.998952052950415	0.959027243946265
1.03530294020482	0.914517693836978	0.998338703163563	0.958120407290151
1.03476888007929	0.916269980119284	0.996530670854835	0.958238375973304
1.03428401057152	0.9171337972167	0.995462485977115	0.958192341918371
1.03474598612488	0.909262027833002	0.993836280008975	0.959557431333961
1.03401985464156	0.908297813121272	0.994934731882432	0.960730435526654
1.03449821664465	0.901538767395626	0.995268768229751	0.961262171643707
1.03425835535007	0.899167793240557	0.996717365941216	0.960525079147771
1.0347750660502	0.900803180914513	0.995863518061476	0.960095379481475
1.03113797886394	0.908541948310139	0.99583221175415	0.959323316505519
1.03057651915456	0.917202982107356	0.994714827276806	0.959185043210405
1.03124431968296	0.918501988071571	0.992954374158816	0.958254573457688
1.03174217305152	0.915823459244533	0.99202310453118	0.95953675879182
1.0305428996037	0.916328230616302	0.990946994167788	0.960152665354668
1.0344178335535	0.910649900596421	0.99132646926873	0.960754718918456
1.03563150594452	0.906383499005964	0.992484701659937	0.961462094635065
1.03357163143989	0.909222664015905	0.993438156123822	0.961630640883032
1.03409322985469	0.911008349900596	0.994130058322118	0.960583999315479
1.03489481505945	0.909698608349901	0.995848384925976	0.959679780953196
1.03308444517834	0.907220477137177	0.995161157210137	0.959222640540772
1.03534009247028	0.908347713717694	0.993394864319354	0.958557833490203
1.03400541611625	0.907064612326044	0.992969993272034	0.95917014631642
1.03396165785997	0.906507753479125	0.993186902893025	0.960107170360229
1.03498266182299	0.904924254473161	0.992233572549899	0.96038781552152
1.03433091149273	0.906697614314115	0.99186826642745	0.960501172242663
1.03251479524439	0.910640954274354	0.991938282126037	0.961126841790023
1.03657384412153	0.915718687872763	0.993640435075129	0.961588020877899
1.03721634202707	0.9179	0.994791522762951	0.961604200889801
1.03676160448993	0.920373757455268	0.994648665620094	0.962327712183436
1.03795249257181	0.92454731610338	0.994114551569507	0.96355477412731
1.03784899306702	0.923267196819086	0.993853340807175	0.963786849760438
1.03471624298448	0.921028827037773	0.992312533632287	0.963539330937714
1.0327542423242	0.92150675944334	0.989932952252858	0.964274863107461
1.03364437107956	0.920241351888668	0.991123357991482	0.96412848220397
1.03247008913833	0.919831411530815	0.991200650078458	0.963274512320329
1.03386361835589	0.919684691848907	0.991035911230666	0.96310069301848
1.03581581379993	0.918036580516899	0.990883725622058	0.963348211841205
1.03757216903268	0.915624652087475	0.990994194126877	0.963645260095825
1.03664423902278	0.916859244532803	0.990563573189868	0.96373318788501
1.03923575437438	0.921256461232604	0.990454068594486	0.96427599247091
1.03925153516012	0.920255467196819	0.990852297691101	0.964812191991786
1.03924136678772	0.920128827037773	0.991215938130464	0.965280971937029
1.03838058765269	0.919891451292246	0.990329948442053	0.964829551676934
1.03777061736547	0.919074751491054	0.988992221475006	0.964969421629021
1.03613436777814	0.918082306163022	0.989416789957409	0.964501026694045
1.03657764938924	0.918704174950298	0.988894485541358	0.964737482888433
1.03530468801585	0.917473956262425	0.988418852275275	0.964736387748118
1.03766810828656	0.919799602385686	0.989856444743331	0.966012294661191
1.03987563552327	0.920688469184891	0.991635238735709	0.966488449691992
1.04142522284582	0.922322465208747	0.99310569379063	0.968221184120465
1.04313076923077	0.920273757455268	0.993264940596279	0.969653858658453
1.04305103994718	0.923938568588469	0.993352185608608	0.970658333333333
1.04136655661935	0.926887872763419	0.993083549977589	0.970525273785079
1.04200072631231	0.92677634194831	0.992080098610489	0.972049828884326
1.04122307692308	0.924304771371769	0.990462684894666	0.97214575633128
1.03982759986794	0.927819483101392	0.991509211116091	0.972201574264203
1.0411169362826	0.928149900596421	0.993257933662035	0.97216243155373
1.04330052822714	0.927296819085487	0.995339578664276	0.971768112594114
1.04276025090789	0.926054473161034	0.999048543254146	0.971307819986311
1.04308481346979	0.924201988071571	1.00118534289556	0.970560013688083
1.04480042918455	0.922078727634195	1.0017533617212	0.97001698177774
1.04526143941895	0.922685089463221	1.00045013446885	0.969746308495166
1.04392301089468	0.921487673956262	0.998301904975347	0.971457729489263
1.04488910531529	0.919228628230616	0.997533393097266	0.973453220976987
1.04544988445031	0.920628827037773	0.997393993724787	0.975140054752331
1.04412198745461	0.91865069582505	0.996555983863738	0.975551176319617
1.04494711125784	0.9171662027833	0.998003541012999	0.976470630507315
1.04611241333774	0.915369980119284	0.99975791125056	0.975910343057576
1.04655787388577	0.916517097415507	1.00055383236217	0.975729121396184
1.0462059095411	0.922184890656064	1.00169641416405	0.976061237060484
1.04824357873886	0.92288986083499	1.00210286866876	0.976364291213962
1.04987269725982	0.918673161033797	1.00053825638727	0.977780306270853
1.04923879168042	0.916110337972167	0.999661116091439	0.978718333475918
1.05069286893364	0.917573359840954	0.998837718511878	0.978648541363675
1.05286226477385	0.914724453280318	0.998216270730614	0.97864209085465
1.05282096401453	0.920268190854871	0.998835634244733	0.978413303105484
1.05341587982833	0.924408349900596	1.00034193186912	0.977319231756352
1.05612294486629	0.928685288270378	1.00012960555805	0.978008897253828
1.0559423572136	0.926860238568588	1.00002781264007	0.978084917443751
1.05590072631231	0.925300994035785	0.999556588973554	0.978093147403542
1.05714480026411	0.923609940357853	0.999812998655311	0.978893036187869
1.05630402773192	0.928340159045726	0.999226199013895	0.980112387714946
1.05762707164081	0.929043737574553	0.99999621246078	0.979990426897083
1.05966873555629	0.931814910536779	1.00127608695652	0.979828377106681
1.06071333773523	0.931675546719682	1.00188670999552	0.980880400376422
