X1	X2	X3	X4
0.984755566567559	0.821530019880716	0.9317310298407	0.906249627791563
0.982917707300958	0.818350497017893	0.932607606013013	0.906532181055874
0.983076181037331	0.819500596421471	0.933583845636078	0.906096329254727
0.983545457548728	0.815906361829026	0.933668386807269	0.907133781124326
0.983932011892963	0.815211530815109	0.933125757235809	0.906810712757765
0.981504294681202	0.815080715705765	0.931026968813103	0.906966680927526
0.980038189626693	0.81399662027833	0.929104285393763	0.906521665097972
0.979346481665015	0.809438170974155	0.928840587839354	0.907720689655172
0.977745061116617	0.808112922465209	0.930381736594122	0.908208761872166
0.978781737120211	0.802675149105368	0.929307606013013	0.908436741678788
0.981347754293263	0.79856083499006	0.930201862239174	0.9081823307949
0.983730250990753	0.799765009940358	0.929250818936504	0.908404355266536
0.984590158520476	0.80425944333996	0.928837617765814	0.90759549071618
0.984180647291942	0.807697415506958	0.927951121579183	0.906367664926842
0.981805647291942	0.807401789264414	0.927962987886945	0.90550103533841
0.978603963011889	0.809877335984095	0.928076760879318	0.905083400359374
0.975829722589168	0.810619483101392	0.926408097801705	0.904744014717207
0.974523712021136	0.80708648111332	0.926113593539704	0.904909531958586
0.975319385733157	0.803474751491054	0.926608299685958	0.904981894412595
0.975332265521797	0.804526242544732	0.926396545536115	0.904803576623599
0.978777807133421	0.802492644135189	0.924055764917003	0.903702951997946
0.981196235138705	0.803164612326044	0.923787931807986	0.903316009241037
0.98155643989432	0.801855268389662	0.923289392240413	0.903129246170959
0.981195376486129	0.802809343936382	0.923151850190626	0.902156087960982
0.97919141347424	0.7996662027833	0.924113882036331	0.902001625737999
0.977198183619551	0.796701789264413	0.925280556178515	0.902926105929665
0.976909577278732	0.794869781312127	0.925895671675264	0.902819466073415
0.976251684280053	0.793683896620278	0.925467907602601	0.902325755112518
0.97599141347424	0.795397017892644	0.92469977573447	0.902327055702918
0.978425132100396	0.799603180914513	0.92465173805786	0.902729092153675
0.980666754704523	0.804153280318091	0.926619937205652	0.902704089664613
0.981055727963024	0.805325447316103	0.926959318232788	0.902613090349076
0.980371937933311	0.811932007952286	0.926065	0.903154628678987
0.9787050841862	0.809480914512922	0.924797062780269	0.902399845995893
0.976896995708154	0.807845328031809	0.923278878923767	0.902053105749487
0.972691581379993	0.808157654075547	0.922331786594934	0.901727395619439
0.970296368438428	0.80576421471173	0.921716633041919	0.900945970225873
0.969372069990096	0.804377534791253	0.921655346334903	0.899686054072553
0.969953747111258	0.804904771371769	0.922510939251289	0.899937910677618
0.970157081545064	0.803890258449304	0.921555570499888	0.900033470225873
0.972613469792011	0.802033996023857	0.919089441829186	0.901008085215606
0.974723142951469	0.802330815109344	0.918877090338489	0.900414775838467
0.974888246946187	0.800700198807157	0.918700582828962	0.899800496235455
0.974099042588313	0.799961431411531	0.917332885003363	0.899989459274469
0.973949125123803	0.801375745526839	0.916093835462901	0.899117385352498
0.970707890392869	0.801710337972167	0.915899708585519	0.897951420260096
0.968588412017167	0.801076143141153	0.915434409325263	0.897513466803559
0.967635292175635	0.801497614314115	0.914910782335799	0.89815620294319
0.968850808847805	0.802912922465209	0.914523918403945	0.897841067761807
0.967647276328821	0.804704174950298	0.915163124859897	0.896083008213552
0.968571706833939	0.804993638170974	0.915449338713293	0.896650556125941
0.968409045889733	0.804625248508946	0.915373974445192	0.896762688227242
0.968770518322879	0.803685487077535	0.913640708361354	0.896402669404517
0.970441564872895	0.80496958250497	0.913374355525667	0.89679993155373
0.971006701881809	0.805813121272366	0.912164626765299	0.897524349760438
0.970011026741499	0.806463817097416	0.910873688928732	0.895931143052704
0.972322746781116	0.807488071570577	0.908981801882564	0.895789108487337
0.973484483327831	0.808856858846918	0.908285589421784	0.895305655373032
0.973955199735886	0.811294035785288	0.908179807261318	0.894169917864476
0.974910960713107	0.812050894632207	0.908432989690722	0.893980355920602
0.975422053482998	0.811040954274354	0.908172658000896	0.89456976386037
0.97362136018488	0.811930218687873	0.907693231734648	0.894955338809035
0.972354176295807	0.809870775347913	0.909084311967727	0.894796903071264
0.969961175305381	0.807191451292247	0.911012864186463	0.895111523654718
0.970727170683394	0.806983499005964	0.909518735992828	0.894505167251262
0.97177906899967	0.806759642147117	0.907311116091439	0.894207631106168
0.97017728623308	0.806665805168986	0.908638704616764	0.894800530413209
0.969949257180588	0.805423459244533	0.908348969072165	0.895388587560955
0.969851403103334	0.809412922465209	0.906011183325863	0.895222568226538
0.969192340706504	0.805406163021869	0.905381891528463	0.894280622807768
0.966542060085837	0.801788071570577	0.905644195428059	0.893412293609376
0.967433773522615	0.798494831013916	0.903571694307485	0.892397904012319
0.967907824364477	0.796318290258449	0.90223341550874	0.891070091539054
0.96886592934962	0.793497415506958	0.899533303451367	0.889817554966208
0.967911488940244	0.788513121272366	0.898720887494397	0.88990106938147
0.966482304390888	0.786961232604374	0.897879179740027	0.889488450680127
0.968616738197425	0.786035387673956	0.897434267144778	0.889327957909145
0.968793859359525	0.789683300198807	0.897150963693411	0.888842809478997
0.968012182238362	0.791340357852883	0.896390632003586	0.889431148943451
0.966582898646418	0.79135944333996	0.893750246526221	0.888348455813158
0.966413436777814	0.788105765407555	0.892137113402062	0.888590905979981
0.963674975239353	0.785522664015905	0.891021515015688	0.888738865600137
0.961075965665236	0.785443339960239	0.889863895114299	0.888306339293353
0.959679168042258	0.78508310139165	0.889139825190498	0.886314398152109
0.959197821063057	0.785611332007952	0.887599215598386	0.885606630165113
0.961689666556619	0.788474950298211	0.886472164948454	0.884986294807084
0.962218851105976	0.788308747514911	0.885733684446437	0.884354906322183
0.961931990756025	0.784305168986083	0.884109076647243	0.883660013688083
0.96186906569825	0.780262226640159	0.883729935021286	0.883303242364616
0.963147804555959	0.779999403578529	0.883785189334528	0.882741928308666
0.964305810498514	0.780651689860835	0.882938203002465	0.881504825049192
0.965536447672499	0.781870178926441	0.881831324221376	0.881238762939516
0.96685889732585	0.784959244532803	0.881400492941967	0.880024510223287
0.966223803235391	0.7848337972167	0.880193098812458	0.879938643168791
0.965411488940244	0.782602385685885	0.879400425722608	0.879589862263667
0.965059029382635	0.782506560636183	0.877429621330943	0.878320489348961
0.965055232750083	0.779685487077535	0.874747994622451	0.877332192659766
0.966450874876197	0.776011133200795	0.872859220255434	0.876291829925571
0.967849059095411	0.775349105367793	0.870410127716782	0.876173222687997
0.968015747771542	0.777712127236581	0.867935797491039	0.876597193943023
0.968031495543084	0.77458111332008	0.86689666218638	0.877919380773178
0.967342192142621	0.773263817097416	0.866383445340502	0.880175726992816
0.966771673819742	0.773467992047714	0.866357347670251	0.882062615463565
0.967235754374381	0.773953677932406	0.865279390681004	0.882717165583305
0.968245031363486	0.775025049701789	0.864264000896057	0.884704738282586
0.967439121822384	0.774826043737575	0.86530625	0.886092251111871
0.968181743149554	0.774769383697813	0.865517943548387	0.888829250769757
0.970816275998679	0.776687276341948	0.865941465053763	0.89037251967157
0.973802806206669	0.776036182902584	0.866606294802867	0.891679327745467
0.974488279960383	0.777784294234592	0.865081653225806	0.893458005473828
0.974168273357544	0.779214314115308	0.864798319892473	0.894024281560041
0.973391218223836	0.78005606361829	0.866052979390681	0.895366566883339
0.972530769230769	0.777992246520875	0.866936626344086	0.896601907287034
0.971141234730934	0.777869980119284	0.865100627240143	0.898270047895997
0.971317827665896	0.777411133200795	0.863266285842294	0.899207646253849
0.972000165070981	0.77727435387674	0.863361178315412	0.89977052685597
0.974301848794982	0.779184294234592	0.86256814516129	0.90118606739651
0.974303037306042	0.779072564612326	0.862556832437276	0.900689479986315
0.97305576097722	0.778912326043738	0.861575112007168	0.901125213821416
0.97273034004622	0.778682703777336	0.860489359318996	0.901151000684228
0.9734076262793	0.778414711729622	0.86087063172043	0.900870749230243
0.974718289864642	0.778801789264414	0.860786581541219	0.901735314745125
0.974552921756355	0.778509343936382	0.859886312724014	0.902232800205269
0.974303862660944	0.779424453280318	0.859741129032258	0.902683672596647
0.974614823374051	0.781502385685885	0.859980331541219	0.903308535750941
0.9745406734896	0.78141013916501	0.861134050179212	0.904476462538488
0.974175668537471	0.781071172962227	0.861947065412186	0.904205242901129
0.97477517332453	0.779566003976143	0.862214045698925	0.903889462880602
0.975029613733906	0.779300795228628	0.862771146953405	0.903588154293534
0.974612677451304	0.7792662027833	0.862952374551971	0.904684972630859
0.975029547705513	0.780183896620278	0.864089919354839	0.905143157714677
0.975740706503797	0.781044930417495	0.862035640681004	0.905300401984263
0.976147210300429	0.779423856858847	0.861221034946237	0.905535930550804
0.975505381313965	0.779045725646123	0.861643122759857	0.905368970236059
0.974594618686035	0.780986878727634	0.860748835125448	0.90474969209716
0.972773522614724	0.781790457256461	0.86085685483871	0.90395242901129
0.971906008583691	0.781261431411531	0.861875694444444	0.904130311323982
0.971178837900297	0.7803662027833	0.862661693548387	0.904430901471091
0.97085186530208	0.779546719681909	0.861820452508961	0.904586127266507
0.971651337074942	0.779200795228628	0.862172155017921	0.904234416695176
0.969262495873225	0.779806163021869	0.861989896953405	0.903823674307219
0.967921162099703	0.778809343936382	0.863022132616487	0.904146835443038
0.967657873885771	0.778018091451292	0.8625895609319	0.905295099213137
0.968150247606471	0.781003180914513	0.862023991935484	0.905572707834417
0.969396038296467	0.780589662027833	0.862345004480287	0.906049101950051
0.97194305051172	0.780526441351889	0.863014359318996	0.905722305850154
0.971971046550017	0.779888071570576	0.862854816308244	0.905663667464933
0.972103367448003	0.779619681908549	0.862437701612903	0.906447887444406
0.971809640145262	0.780773956262425	0.862319198028674	0.905857543619569
0.970929844833278	0.780542743538767	0.863694018817204	0.905950487512829
0.970659029382634	0.781864811133201	0.864482728494624	0.906446980841601
0.970441135688346	0.781745129224652	0.863080869175627	0.906551736229901
0.970258633212281	0.782414711729622	0.863440277777778	0.906177257954157
0.968960151865302	0.783699005964215	0.862820049283154	0.905937187820732
0.968138593595246	0.784504572564612	0.864042405913979	0.905498426274376
0.967905480356553	0.784856262425447	0.86220103046595	0.905528019158399
0.968296797622978	0.786335387673956	0.86150667562724	0.90495697913103
0.968174017827666	0.786451491053678	0.860855689964158	0.905207834416695
0.969048827996038	0.785391053677932	0.860715703405018	0.90441334245638
0.971300231099373	0.784684890656064	0.861679435483871	0.903877078344167
0.972783426873556	0.784276938369781	0.861864247311828	0.903850419089976
0.972437504126775	0.783255069582505	0.862105152329749	0.904245595278823
0.972717695609112	0.782847713717694	0.862964247311828	0.904128942866918
0.972140574447012	0.781272763419483	0.864297759856631	0.903695612384536
0.972446384945527	0.781243339960239	0.864403091397849	0.903089556962025
0.971763024100363	0.782633001988072	0.864063306451613	0.902764804994868
0.972838824694619	0.782924254473161	0.864454099462366	0.902431346219637
0.973858864311654	0.782670576540755	0.865420340501792	0.902907458091002
0.974350412677451	0.783165606361829	0.864911827956989	0.903115164214848
0.973745130406075	0.783894632206759	0.864251904121864	0.903162692439275
0.974119709475074	0.786294035785288	0.864295698924731	0.903786717413616
0.975592076592935	0.786653876739563	0.865065456989247	0.902823366404379
0.976170551337075	0.785526838966203	0.864002240143369	0.902409527882313
