FDR	deltaMethylation	Type
0.0322550263604495	-0.0151130952380952	non-change
0.0154428347833411	-0.00758452380952379	non-change
0.434405775924155	0.0944964285714286	non-change
0.17013147308192	0.0722190476190476	non-change
0.071927067283511	-0.0206797619047619	non-change
0.105811980308734	0.0299797619047619	non-change
0.0374111424311351	-0.0217404761904763	non-change
0.0611029406013256	0.0224154761904762	non-change
0.0886839393470733	0.0312964285714286	non-change
0.00732198886810314	-0.00397857142857139	non-change
0.0912229612814086	0.0381416666666667	non-change
0.241349242608175	0.0602869047619047	non-change
0.0563178312215268	0.0236928571428572	non-change
0.404022557438436	0.120390476190476	non-change
0.00878626476195259	-0.0049690476190476	non-change
0.0284965773611694	-0.0158785714285714	non-change
0.281711746413855	0.0675952380952381	non-change
0.809429298304358	0.138282142857143	non-change
0.689319303910564	0.122721428571429	non-change
0.00673798024854831	0.00277976190476192	non-change
0.0485995789189792	0.0221130952380952	non-change
0.0303099382112748	-0.0126928571428571	non-change
0.278075151167685	0.0704654761904762	non-change
0.0886839393470733	0.0324761904761904	non-change
0.00976092806387035	0.00551428571428569	non-change
0.0284965773611694	-0.0124357142857143	non-change
0.124088396079884	-0.0444464285714286	non-change
0.0719946683716643	-0.0293523809523809	non-change
0.828290658819528	-0.170633333333333	non-change
0.666541362195918	-0.149069047619048	non-change
1.15702348945223	-0.207986904761905	Down
0.512218041342671	-0.12502380952381	non-change
0.653062219196735	0.122157142857143	non-change
0.692268569022388	0.122404761904762	non-change
0.661153718203578	0.118452380952381	non-change
0.00155834144824548	-0.000722619047619055	non-change
0.146440003125021	0.061075	non-change
0.0905403686309529	0.0353535714285714	non-change
0.106580844336507	0.0401654761904762	non-change
0.0226548079046191	0.0103607142857143	non-change
0.0436372422387897	-0.0217690476190476	non-change
0.0674161837376946	-0.0245964285714286	non-change
0.396983279173606	-0.0589261904761905	non-change
0.657541225241494	-0.065802380952381	non-change
0.365217462026564	-0.0786916666666667	non-change
0.0257476636164489	0.0109464285714286	non-change
0.7224301713897	-0.0903857142857143	non-change
0.0497188113446761	-0.018225	non-change
0.124088396079884	-0.0373452380952381	non-change
0.100014518106514	-0.0296154761904762	non-change
0.0374111424311351	-0.013802380952381	non-change
0.25452420527653	0.0563142857142857	non-change
0.113630672094229	0.0435047619047619	non-change
0.103249617243857	0.03615	non-change
0.0362456873289862	-0.017802380952381	non-change
0.0546065661349337	-0.0246738095238095	non-change
0.0524766886195915	-0.0218666666666667	non-change
0.0386765312430542	-0.0209297619047619	non-change
0.0284965773611694	-0.0125630952380952	non-change
0.0753885481349134	0.0180452380952381	non-change
0.0145951270143036	-0.00883928571428572	non-change
0.0374111424311351	0.0175011904761905	non-change
0.366215173262693	-0.0652071428571429	non-change
0.383838211507627	-0.0453714285714286	non-change
0.375951959149712	-0.0943214285714286	non-change
0.276218207744051	-0.0583119047619047	non-change
0.0046228549909398	-0.00214404761904757	non-change
0.15307048949715	0.0514964285714286	non-change
0.226628183624359	-0.0610797619047619	non-change
0.298320465626194	0.0467297619047619	non-change
0.502497332559481	0.101638095238095	non-change
0.0862990975044061	0.0324976190476191	non-change
0.0366945071910439	-0.0181964285714286	non-change
0.0755026211114559	0.0306988095238095	non-change
0.0812237168530526	0.0307345238095239	non-change
0.424615563952567	0.0910071428571428	non-change
0.204236676868214	0.0614142857142857	non-change
0.0942451502063497	0.0302607142857143	non-change
0.0779354632457211	-0.0329011904761904	non-change
0.0776177863703656	-0.0319345238095238	non-change
0.159007663525556	-0.0521071428571428	non-change
0.146440003125021	-0.0574619047619048	non-change
0.00878626476195259	-0.00541190476190467	non-change
0.243114425663421	-0.0614642857142856	non-change
0.00976092806387035	0.00510833333333333	non-change
0.11214097979036	-0.0264261904761904	non-change
0.666541362195918	-0.116545238095238	non-change
0.120877751723267	-0.03645	non-change
0.117920687901786	-0.0371261904761905	non-change
0.256962572542495	-0.0698452380952381	non-change
0.17013147308192	-0.0478333333333333	non-change
0.0431367034542391	-0.021625	non-change
0.185439484102417	0.0543059523809524	non-change
0.193951856773586	0.0540892857142856	non-change
0.589951393137934	0.0993357142857142	non-change
0.519813533037616	0.0972333333333333	non-change
0.759107929567648	0.127671428571429	non-change
0.428243439696163	0.0920166666666666	non-change
0.666066989164257	0.125652380952381	non-change
0.0312474479095354	-0.015375	non-change
0.146440003125021	0.0425690476190476	non-change
0.0374111424311351	-0.0169404761904762	non-change
0.0103707225164559	-0.00659166666666661	non-change
0.0862990975044061	-0.0372392857142858	non-change
0.164444100312992	0.0533214285714285	non-change
0.170482245651479	0.0496630952380953	non-change
0.0338479348594701	-0.0142464285714286	non-change
0.166779459344836	0.0571083333333333	non-change
0.476428611088814	0.0965309523809524	non-change
0.396602619217414	0.0817869047619048	non-change
0.22564680390169	0.0488869047619048	non-change
0.0672956479078901	0.026975	non-change
0.0982747538714547	-0.0374964285714285	non-change
0.036798612529697	-0.0171297619047619	non-change
0.0718612830299609	-0.0319071428571429	non-change
0.404022557438436	-0.0824761904761905	non-change
0.0184437813020977	0.00960119047619046	non-change
0.194943115381211	0.0645702380952381	non-change
0.084285102003225	-0.0300547619047619	non-change
0.129977589998099	0.0388071428571429	non-change
0.246183182862882	0.0600690476190476	non-change
0.463996638021858	0.0863	non-change
0.281375270650053	0.0591619047619047	non-change
0.460070039057238	0.0770630952380953	non-change
0.248511419727208	0.0602333333333333	non-change
0.0914761421829961	0.0337309523809524	non-change
0.146675690869811	0.04665	non-change
0.210133648654905	0.0561571428571429	non-change
0.0854817389141264	0.0352928571428572	non-change
0.104502530381469	0.0434964285714285	non-change
0.0572452722004754	0.0239488095238095	non-change
0.765576897555935	0.14637619047619	non-change
0.674201846969184	0.0984297619047619	non-change
0.458910836106111	0.0793750000000001	non-change
0.281711746413855	0.0534619047619047	non-change
0.125929475265026	0.0356964285714285	non-change
0.0485995789189792	0.0189190476190476	non-change
0.0543335499633475	0.0270178571428571	non-change
0.0690507154671655	0.0231833333333333	non-change
0.408904097005512	0.072375	non-change
0.328409354965061	0.0973821428571429	non-change
0.408904097005512	0.0834083333333333	non-change
0.0770782171500516	0.0254297619047619	non-change
0.155497633085849	0.0424333333333333	non-change
0.0324416395855169	0.0129904761904762	non-change
0.0931274297272256	0.0361559523809524	non-change
0.0301791764644078	-0.0123083333333334	non-change
0.661770945648876	0.103258333333333	non-change
0.768409416394228	0.138932142857143	non-change
0.456735118795149	0.0864511904761905	non-change
0.46036405608315	0.0952321428571429	non-change
0.118975746701968	0.0386880952380952	non-change
0.128574736460117	0.0410321428571429	non-change
0.0343920990192009	-0.0144119047619047	non-change
0.120877751723267	0.0418833333333334	non-change
0.00780035810112918	-0.00388214285714289	non-change
0.00702082023196013	-0.00264047619047619	non-change
0.0981345813174218	-0.0274666666666667	non-change
0.227262843308157	0.0399488095238095	non-change
0.153896715564404	0.0448964285714286	non-change
0.091348922239402	0.0300107142857143	non-change
0.00878626476195259	0.00405	non-change
0.0184437813020977	-0.01075	non-change
0.00481592033722824	-0.00182380952380956	non-change
0.0187935394212555	0.0104273809523809	non-change
0.058064234776598	-0.0218190476190476	non-change
0.0854817389141264	0.0291011904761905	non-change
0.150816005935105	-0.0377309523809524	non-change
0.0191092852355945	0.0108595238095238	non-change
0.310111743571612	-0.0489297619047618	non-change
0.0229032024023558	0.0136702380952381	non-change
0.313251339887634	0.0656488095238095	non-change
0.0473119364516347	0.0198130952380952	non-change
0.0659203896319915	-0.0227178571428571	non-change
0.0582292671140539	0.0210916666666666	non-change
0.0209557165899513	-0.00924761904761906	non-change
0.0436372422387897	-0.0178535714285715	non-change
0.413344004460701	0.0673785714285715	non-change
0.747655497045321	0.101341666666667	non-change
0.0657859912384212	0.0230952380952381	non-change
0.694817905421379	0.0982035714285714	non-change
0.442969756894567	0.0825404761904762	non-change
0.123367999102153	0.0390071428571429	non-change
0.0912229612814086	0.0235666666666667	non-change
0.0703855931414127	0.0264119047619047	non-change
0.0815046710582001	0.02735	non-change
0.229866415014979	0.0484404761904762	non-change
0.502497332559481	0.0710178571428571	non-change
0.281375270650053	0.0557666666666667	non-change
0.227554279998162	0.0598178571428571	non-change
0.352086266849009	0.0757499999999999	non-change
0.149937194330892	0.0433476190476191	non-change
0.330586641861924	0.069522619047619	non-change
0.589951393137934	0.103139285714286	non-change
0.182426677356436	0.0434559523809523	non-change
0.0217499978996631	0.00932738095238095	non-change
0.0683593705734724	-0.0235	non-change
0.117157432355456	0.0399226190476191	non-change
0.0860176632602491	0.03115	non-change
0.0640686269583605	0.0252011904761905	non-change
0.265798694320812	0.075379761904762	non-change
0.0933356817930503	-0.0287738095238095	non-change
0.0728477436074897	-0.0247238095238095	non-change
0.0924553523232261	-0.02415	non-change
0.0303991943711633	-0.0124023809523809	non-change
0.0860176632602491	-0.0250190476190477	non-change
0.0688283689460821	-0.0227059523809524	non-change
0.0191533624371088	0.00769404761904763	non-change
0.0485995789189792	0.0208107142857143	non-change
0.0288817875253052	-0.0139428571428571	non-change
0.129932243432976	0.0422654761904762	non-change
0.0672956479078901	0.0262880952380952	non-change
0.0219075110507058	0.0129095238095238	non-change
0.0347196555285951	0.0152690476190476	non-change
0.0635081277339876	-0.0228214285714286	non-change
0.0602056643103715	-0.0224571428571428	non-change
0.0297580101216708	-0.012052380952381	non-change
0.370546385449645	0.0628440476190475	non-change
0.222781127608172	0.043997619047619	non-change
0.339556385884264	0.0800809523809524	non-change
0.0284965773611694	-0.0120059523809524	non-change
0.365583385510914	-0.068525	non-change
0.0652876755578913	-0.0219678571428572	non-change
0.0672956479078901	-0.0162416666666667	non-change
1.00253451662621	0.151689285714286	Up
0.9220625819677	0.130246428571429	non-change
0.833106891258352	0.123627380952381	non-change
0.0179425860141329	0.00773214285714285	non-change
0.0713182339304438	-0.0224535714285714	non-change
0.0428816109222303	-0.0194392857142857	non-change
0.247226828079244	0.0545071428571428	non-change
0.438164966909152	-0.0757642857142857	non-change
0.028737405374512	0.012122619047619	non-change
0.0000332452298993738	0.00000357142857143611	non-change
0.281711746413855	-0.0656785714285714	non-change
0.0217499978996631	-0.0110166666666667	non-change
0.0154428347833411	0.00690119047619048	non-change
0.0184437813020977	0.00988333333333336	non-change
0.0180148081276972	-0.00998333333333334	non-change
0.110592400260705	-0.0257178571428571	non-change
0.114954756500752	-0.0234404761904762	non-change
0.138178526195108	0.0516011904761904	non-change
0.0347196555285951	0.0162821428571429	non-change
0.00878626476195259	-0.00462261904761907	non-change
0.0262959375189633	-0.01245	non-change
0.0652876755578913	0.0293892857142857	non-change
0.0509192336910402	0.0244559523809524	non-change
0.0267063467788594	0.0135345238095238	non-change
0.0635081277339876	-0.0204845238095238	non-change
0.0145951270143036	-0.00726428571428572	non-change
0.00730608540792505	0.0034547619047619	non-change
0.0485995789189792	-0.0152547619047619	non-change
0.0586577716943448	-0.0206916666666667	non-change
0.264015514127973	-0.0402797619047619	non-change
0.0287157586204672	-0.00897857142857145	non-change
0.224156343669363	-0.0352547619047619	non-change
0.172216278323883	-0.0353595238095238	non-change
0.23179185895308	-0.0597119047619047	non-change
0.106958666990011	0.0307214285714286	non-change
0.117157432355456	0.0484142857142857	non-change
0.107773642685795	-0.0302642857142857	non-change
0.367491634805805	0.0671261904761905	non-change
0.206085897997709	0.063402380952381	non-change
0.0724187877321566	0.0233309523809524	non-change
0.0173763564593946	0.00922857142857142	non-change
0.0611029406013256	-0.0222654761904761	non-change
0.238625251624305	-0.0523428571428571	non-change
0.244905511736446	-0.0571535714285714	non-change
0.661153718203578	-0.0948309523809524	non-change
0.117157432355456	-0.0343357142857143	non-change
0.129932243432976	0.0459238095238096	non-change
0.0074255274257128	-0.00319047619047619	non-change
0.0718286870657655	0.0244976190476191	non-change
0.105982204134794	0.0350119047619047	non-change
0.0812237168530526	0.0334761904761904	non-change
0.0826038073948885	0.0364035714285714	non-change
0.372673312865192	0.0687464285714286	non-change
0.234284755970439	0.0598571428571428	non-change
0.0391409344346279	-0.0145511904761905	non-change
0.185439484102417	0.0400726190476191	non-change
0.127312943120793	0.0320773809523809	non-change
0.0806325131725955	0.0219559523809524	non-change
0.0288817875253052	-0.0102	non-change
0.0217499978996631	-0.00915833333333338	non-change
2.27967676979549	-0.170416666666667	Down
0.436065907347959	-0.0722964285714285	non-change
0.0796219336152761	0.0305988095238094	non-change
0.409883395357702	0.087027380952381	non-change
0.117157432355456	0.0339607142857143	non-change
0.0312474479095354	0.0136357142857143	non-change
0.765576897555935	-0.101258333333333	non-change
0.681181311728763	-0.105165476190476	non-change
0.0373198295155887	-0.014625	non-change
0.123159316145717	0.0353345238095238	non-change
0.171338541138696	0.0443535714285714	non-change
0.0374111424311351	0.0148964285714286	non-change
0.2615017328481	-0.0652702380952381	non-change
0.681181311728763	-0.120096428571429	non-change
2.27967676979549	-0.187022619047619	Down
1.31221059659693	-0.163089285714286	Down
0.986537628847118	-0.151194047619048	non-change
0.818086914712368	-0.117083333333333	non-change
0.0905403686309529	-0.0295226190476191	non-change
0.207965402100965	-0.0486178571428572	non-change
0.0468491955566301	0.0186321428571429	non-change
0.180121029673895	-0.0512119047619047	non-change
0.146440003125021	0.0549738095238095	non-change
0.00780035810112918	0.00418333333333343	non-change
0.00730608540792505	-0.00385119047619054	non-change
0.01564489347827	0.00871547619047619	non-change
0.689319303910564	0.10904880952381	non-change
0.0287157586204672	-0.0128511904761904	non-change
0.126191534635634	-0.0365964285714286	non-change
0.158927659562065	0.0417214285714286	non-change
0.237357797742243	0.0668869047619048	non-change
0.0836569897073464	-0.0289583333333334	non-change
0.177299711052947	0.0452416666666667	non-change
0.0416630616593582	0.019554761904762	non-change
0.0126341079460289	0.00712380952380953	non-change
0.164444100312992	0.0409142857142857	non-change
0.129932243432976	0.0319154761904762	non-change
0.208776551857768	0.0463821428571429	non-change
0.352045376124168	0.0765214285714286	non-change
0.359093955349531	0.0680702380952381	non-change
0.380303686563613	0.0833321428571429	non-change
0.00722620180967846	0.0032011904761905	non-change
0.0846237040642788	-0.0349809523809523	non-change
0.0478419915744771	-0.0243202380952381	non-change
0.158927659562065	-0.055779761904762	non-change
0.144789241494961	-0.0492452380952381	non-change
0.0586577716943448	0.0270511904761904	non-change
0.23199917530534	0.071597619047619	non-change
0.0543335499633475	0.0258511904761904	non-change
0.0126341079460289	0.0093321428571429	non-change
0.145810890124297	0.0429523809523809	non-change
0.0066964989859685	-0.00249166666666673	non-change
0.0116336130925996	-0.00653928571428564	non-change
0.116754988390764	-0.0363678571428572	non-change
0.0690507154671655	-0.0236773809523809	non-change
0.125045251473348	0.0349571428571429	non-change
0.0187935394212555	0.0090797619047619	non-change
0.0415191859042665	0.0158011904761905	non-change
0.343818922158196	0.0687369047619047	non-change
0.301012155153282	0.0661071428571429	non-change
0.00140792925862205	0.000589285714285737	non-change
0.0727570303543795	0.027697619047619	non-change
0.0613607873321846	0.0276035714285714	non-change
0.12092521094802	0.0423809523809524	non-change
0.00730608540792505	0.00266071428571429	non-change
0.0287157586204672	-0.0132476190476191	non-change
0.00753028769987977	-0.00432023809523807	non-change
0.0180148081276972	0.0112214285714285	non-change
0.0288817875253052	0.017125	non-change
0.0802235816511549	-0.0326869047619048	non-change
0.0267358341059226	0.0148726190476191	non-change
0.974652864780171	0.129985714285714	non-change
0.0187935394212555	-0.0104166666666666	non-change
1.1071122781263	0.133542857142857	Up
0.681181311728763	0.105510714285714	non-change
0.330972857880111	0.0657095238095238	non-change
0.536016521308793	-0.0712178571428572	non-change
0.281375270650053	0.0465357142857143	non-change
0.0299788444119176	-0.011120238095238	non-change
1.26320091924629	-0.167157142857143	Down
0.0120512984955755	-0.00768214285714286	non-change
0.0431367034542391	-0.0197964285714285	non-change
0.0582292671140539	0.0178726190476191	non-change
0.0586577716943448	0.018822619047619	non-change
0.030516123034248	0.0150559523809524	non-change
0.0495260638920374	0.0168738095238096	non-change
0.149553003647206	0.0430071428571429	non-change
0.0154428347833411	-0.0103000000000001	non-change
0.759107929567648	0.134509523809524	non-change
0.666541362195918	0.108028571428571	non-change
0.146440003125021	0.0454571428571429	non-change
0.0815046710582001	0.0287321428571429	non-change
0.310111743571612	0.0716	non-change
0.309706643768591	0.0691261904761905	non-change
0.0637290585512137	0.0293761904761904	non-change
0.162511277318772	0.0531595238095238	non-change
0.132437978630949	0.0533428571428571	non-change
0.194943115381211	0.0663940476190476	non-change
0.319388826904804	0.0672511904761904	non-change
0.0219075110507058	-0.0124583333333333	non-change
0.0179425860141329	0.00780833333333331	non-change
0.068228497570736	0.0233761904761904	non-change
0.0374111424311351	-0.0156190476190476	non-change
0.0287157586204672	-0.0142869047619048	non-change
0.0783152257361474	0.0311035714285715	non-change
0.293792741736084	0.0590345238095238	non-change
0.346538830385164	0.0635404761904762	non-change
1.1071122781263	0.161683333333333	Up
1.19773474135821	0.174417857142857	Up
1.22085257489915	0.18240119047619	Up
0.752126211653332	0.127813095238095	non-change
1.11840440016968	0.182619047619048	Up
0.275625940646403	0.0698154761904762	non-change
0.424615563952567	0.10165	non-change
0.738251730056358	0.140545238095238	non-change
0.553891602776707	0.126752380952381	non-change
0.392648269355684	0.0995416666666666	non-change
0.666541362195918	0.132195238095238	non-change
0.443732051467493	0.0869488095238095	non-change
0.154121682078078	0.0638083333333333	non-change
0.302979857348377	0.0786916666666666	non-change
0.210810633842906	0.067027380952381	non-change
0.21093646337864	0.0737869047619047	non-change
0.0311150025528424	0.0144345238095238	non-change
0.000143485047514605	0.000102380952380909	non-change
0.0485995789189792	0.0217214285714286	non-change
0.0119464800916127	0.00716904761904763	non-change
0.0377460735326198	-0.0243714285714286	non-change
0.045230663136242	0.0192940476190476	non-change
0.0616177344459506	0.0248166666666666	non-change
0.0637290585512137	0.0265785714285714	non-change
0.0217499978996631	-0.0148166666666666	non-change
0.0535402459024181	0.0247107142857143	non-change
0.0145951270143036	0.00832261904761905	non-change
0.0826038073948885	-0.0302595238095238	non-change
0.0226548079046191	-0.0104571428571429	non-change
0.273546535626039	0.0621369047619048	non-change
0.158156353818816	0.0427452380952381	non-change
0.212468467283149	0.0525749999999999	non-change
0.399067716443543	-0.0592964285714286	non-change
0.442969756894567	0.0886928571428571	non-change
0.0314496384187054	0.0171071428571429	non-change
0.210253608095925	0.0588833333333333	non-change
0.058064234776598	0.0270202380952381	non-change
0.166779459344836	0.0540476190476191	non-change
0.589951393137934	0.138847619047619	non-change
0.411978137521046	0.0836571428571428	non-change
0.438164966909152	0.095322619047619	non-change
0.358078828473773	0.0869083333333333	non-change
0.386632689897086	0.0835797619047619	non-change
0.160812645284054	0.0379583333333333	non-change
0.141657489401266	0.041052380952381	non-change
0.198978244780033	0.0491845238095238	non-change
0.614724821064463	0.116530952380952	non-change
0.126720689061164	0.0392523809523809	non-change
0.202790664039326	0.0667214285714286	non-change
0.0645725575523231	0.0247119047619048	non-change
0.158739855314373	0.0440071428571429	non-change
0.0674161837376946	0.0231619047619048	non-change
0.27486081493167	0.0668380952380953	non-change
0.00407744743520082	-0.00145119047619047	non-change
0.16779922588873	0.0460357142857143	non-change
0.0262959375189633	-0.015222619047619	non-change
0.0862113831630538	0.0360714285714286	non-change
0.00596889169516556	0.00292857142857139	non-change
0.136526651576916	0.039225	non-change
0.00312612372854136	0.00124404761904762	non-change
0.0826038073948885	0.027327380952381	non-change
0.0107475349147285	-0.00588928571428571	non-change
0.137307771555544	-0.0363345238095238	non-change
0.146527354582402	-0.0374833333333333	non-change
0.00730608540792505	-0.00269285714285716	non-change
0.104236090737969	0.0341892857142857	non-change
0.0129625998453985	0.00826071428571429	non-change
0.119164305214151	0.0370011904761905	non-change
0.0236390208270071	0.0105130952380953	non-change
0.0322550263604495	0.013747619047619	non-change
0.102100306746217	0.032475	non-change
0.00234376565738633	-0.000980952380952416	non-change
0.00789368930543075	0.00403571428571436	non-change
0.245799302467142	0.0622857142857143	non-change
0.133470234475058	-0.0361488095238095	non-change
0.00730608540792505	-0.00293333333333329	non-change
0.0478118851920187	0.0205452380952381	non-change
0.0823458490496626	0.0267928571428572	non-change
0.00596889169516556	0.0023690476190476	non-change
0.135632833792487	-0.0386654761904762	non-change
0.183855300135393	-0.0504880952380952	non-change
0.168971695494138	-0.0521595238095238	non-change
0.0284965773611694	0.0118821428571428	non-change
0.0784312250375924	0.0200166666666666	non-change
0.0930440682604467	0.0377392857142857	non-change
0.15639603754136	0.0447047619047619	non-change
0.0431367034542391	-0.0185952380952381	non-change
0.27215470566115	-0.0649035714285714	non-change
0.034609245034717	0.0158750000000001	non-change
0.0131592469763814	0.00758571428571431	non-change
0.0533747886717696	0.0227380952380952	non-change
0.0729499250272828	0.0268892857142857	non-change
0.321864350372885	0.066672619047619	non-change
0.735093039959649	0.129854761904762	non-change
0.442969756894567	0.0807488095238095	non-change
